codeWilaya,Wilaya,MoughataaFr,Commune,Center,bureau,Candidat,Wilaya_ar,MoughataaAr,Commune_ar,Center_ar,bureau_ar,CandidatAr,Type,TypeAr,nbr_Inscrits,nb_bulletin,nb_votant_neutre,nb_votant_null,nb_vote
06,Trarza,Mederdra,Mederdra,Zar,Zar  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,المذرذرة,زار,زار  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,209,114,6,3,0
06,Trarza,Mederdra,Mederdra,Zar,Zar  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,المذرذرة,زار,زار  01,مامادو  بوكار با,Présidentielles,الرئاسية,209,114,6,3,0
06,Trarza,Mederdra,Mederdra,Zar,Zar  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,المذرذرة,زار,زار  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,209,114,6,3,5
06,Trarza,Mederdra,Mederdra,Zar,Zar  01,Biram Dah  Abeid,اترارزة ,المذرذرة,المذرذرة,زار,زار  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,209,114,6,3,10
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,336,111,2,3,88
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,336,111,2,3,0
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,336,111,2,3,7
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,336,111,2,3,1
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Mamadou Bocar Ba,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,مامادو  بوكار با,Présidentielles,الرئاسية,336,111,2,3,0
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,336,111,2,3,2
06,Trarza,Mederdra,Mederdra,Ecole etihad,Ecole etihad  02,Biram Dah  Abeid,اترارزة ,المذرذرة,المذرذرة,مدرسة اتحاد,مدرسة اتحاد  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,336,111,2,3,8
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,579,346,9,5,240
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,579,346,9,5,2
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,579,346,9,5,22
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,579,346,9,5,15
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,مامادو  بوكار با,Présidentielles,الرئاسية,579,346,9,5,1
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,579,346,9,5,10
06,Trarza,Mederdra,Taguilalet,Collège Taguilalet,Collège Taguilalet  01,Biram Dah  Abeid,اترارزة ,المذرذرة,التاكلالت,إعدادية التاكلالت,إعدادية التاكلالت  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,579,346,9,5,42
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,116,79,2,1,43
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,116,79,2,1,0
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,116,79,2,1,8
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,116,79,2,1,0
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,مامادو  بوكار با,Présidentielles,الرئاسية,116,79,2,1,0
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,116,79,2,1,13
06,Trarza,Mederdra,El Khat,Ecole El Ghars,Ecole El Ghars  01,Biram Dah  Abeid,اترارزة ,المذرذرة,الخط,مدرسة الغرس,مدرسة الغرس  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,116,79,2,1,12
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,320,224,0,8,183
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,320,224,0,8,5
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,320,224,0,8,7
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,320,224,0,8,1
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Mamadou Bocar Ba,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,مامادو  بوكار با,Présidentielles,الرئاسية,320,224,0,8,0
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,320,224,0,8,1
06,Trarza,Mederdra,Beir Taouress,Ecole Beir Toress,Ecole Beir Toress  02,Biram Dah  Abeid,اترارزة ,المذرذرة,ابير التورس, مدرسة ابير التورس, مدرسة ابير التورس  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,320,224,0,8,19
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,218,160,14,3,107
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,218,160,14,3,1
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,218,160,14,3,3
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,218,160,14,3,1
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,مامادو  بوكار با,Présidentielles,الرئاسية,218,160,14,3,0
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,218,160,14,3,1
06,Trarza,Mederdra,El Khat,Ecole Lekra'e Lahmar,Ecole Lekra'e Lahmar  01,Biram Dah  Abeid,اترارزة ,المذرذرة,الخط,مدرسة اكراع لحمر,مدرسة اكراع لحمر  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,218,160,14,3,30
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,454,278,0,0,237
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,454,278,0,0,2
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,454,278,0,0,24
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,454,278,0,0,2
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,مامادو  بوكار با,Présidentielles,الرئاسية,454,278,0,0,0
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,454,278,0,0,2
06,Trarza,Mederdra,El Khat,Ecole El Mabrouk,Ecole El Mabrouk  01,Biram Dah  Abeid,اترارزة ,المذرذرة,الخط,مدرسة المبروك,مدرسة المبروك  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,454,278,0,0,11
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,275,174,1,24,112
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,275,174,1,24,2
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,275,174,1,24,10
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,275,174,1,24,0
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Mamadou Bocar Ba,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,مامادو  بوكار با,Présidentielles,الرئاسية,275,174,1,24,0
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,275,174,1,24,0
06,Trarza,Mederdra,Beir Taouress,Dispensaire Bir Toress,Dispensaire Bir Toress  01,Biram Dah  Abeid,اترارزة ,المذرذرة,ابير التورس,مستوصف ابير التورس,مستوصف ابير التورس  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,275,174,1,24,25
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,562,316,4,16,148
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Mohamed Lemine El Mourteji  El Wavi,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,562,316,4,16,4
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Hamadi Sid’El Moctar Mohamed Abdi,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,562,316,4,16,85
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Outouma Antoine Souleymane Soumaré,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,562,316,4,16,45
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Mamadou Bocar Ba,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,مامادو  بوكار با,Présidentielles,الرئاسية,562,316,4,16,0
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,El Id Mohameden M’Bareck,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,562,316,4,16,4
06,Trarza,Mederdra,Mederdra,Ecole Dar El Beydha,Ecole Dar El Beydha  02,Biram Dah  Abeid,اترارزة ,المذرذرة,المذرذرة,مدرسة الدار البيظه,مدرسة الدار البيظه  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,562,316,4,16,10
06,Trarza,Mederdra,Beir Taouress,Ecole N'houkara,Ecole N'houkara  01,Mohamed Cheikh Ghazouani,اترارزة ,المذرذرة,ابير التورس,مدرسة انهوكارة,مدرسة انهوكارة  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,441,325,1,3,224
